Datum;Uhrzeit;Ana1 - 1: T_Kollektor;Ana2 - 2: T_I_VL;Ana3 - 3: T_I_RL;Ana4 - 4: T_II_VL;Ana5 - 5: T_II_RL;Ana6 - 6: T_SP_oben;Ana7 - 7: T_Anf_Entfeuchter;Ana8 - 8: T_reg_nach_HX_(TIBT851);Ana9 - 9: T_SP_mitte_ob;Ana10 - 10: T_SP_mitte_unten;Ana11 - 11: T_SP_unten;Ana12 - 12: T_III_VL_1;Ana13 - 13: T_AU;Ana14 - 14: Betrieb_Entfeuchter;Ana15 - 15: P_el;Ana16 - 16: Störung_Entfeuchter;Ana17 - 12: PWM Pumpe_I;Ana18 - 1: T_reg_(TICBT103);Dig1 - 1: Pumpe_I;Dig2 - 2: Pumpe_II;Dig3 - 3: Pumpe_III;Dig4;Dig5 - 5: Anforderung_Entfeuchter;Dig6;Dig7;Dig8;Dig9;Dig10;Dig11;Dig12 - 12: PWM Pumpe_I;Dig13 - 13: SpannungsversTPHI 1;Dig14 - 14: SpannungsversTPHI 2
2026-06-10;15:48:50;54,1;54,1;53,4;54,2;53,0;55,1;0,0;21,2;53,5;53,4;52,1;33,7;20,0;0;0,00;0;0;18,9;0;0;0;;1;;;;;;;0;1;1
2026-06-10;15:50:50;67,6;54,7;54,6;53,2;52,2;55,1;0,0;21,2;53,5;53,4;52,0;33,8;20,4;0;0,00;0;1;18,9;1;0;0;;1;;;;;;;1;1;1
2026-06-10;15:52:50;60,8;62,0;54,8;60,4;51,2;55,1;0,0;21,2;54,1;53,6;52,2;33,8;20,6;0;0,00;0;1;18,9;1;1;0;;1;;;;;;;1;1;1
2026-06-10;15:54:50;60,5;59,8;53,9;58,3;51,5;55,5;0,0;21,2;54,1;53,6;52,4;33,9;20,7;0;0,00;0;1;18,9;1;1;0;;1;;;;;;;1;1;1
2026-06-10;15:56:50;59,6;59,4;53,9;58,0;51,7;55,6;0,0;21,2;54,1;54,0;52,7;34,0;20,9;0;0,00;0;1;18,9;1;1;0;;1;;;;;;;1;1;1
2026-06-10;15:58:50;59,1;58,7;58,0;57,1;51,6;55,8;0,0;21,3;54,3;54,2;52,7;34,0;20,8;0;0,00;0;1;18,9;1;0;0;;1;;;;;;;1;1;1
2026-06-10;16:00:50;60,0;58,1;58,0;56,0;54,7;55,7;0,0;21,3;54,3;54,1;52,9;34,1;20,8;0;0,00;0;1;18,9;1;0;0;;1;;;;;;;1;1;1
2026-06-10;16:02:50;62,7;61,3;54,8;59,0;52,1;55,8;0,0;21,3;54,3;54,1;52,8;34,2;20,6;0;0,00;0;1;18,9;1;1;0;;1;;;;;;;1;1;1
2026-06-10;16:04:50;61,1;61,6;55,3;60,1;52,2;56,0;0,0;21,3;54,5;54,2;53,3;34,2;20,2;0;0,00;0;1;18,9;1;1;0;;1;;;;;;;1;1;1
2026-06-10;16:06:50;59,7;59,1;55,8;58,0;52,5;56,2;0,0;21,4;54,7;54,3;53,2;34,3;20,1;0;0,00;0;1;18,9;1;0;0;;1;;;;;;;1;1;1
2026-06-10;16:08:50;59,3;59,0;58,9;56,8;54,5;56,2;0,0;21,4;54,7;54,5;53,5;34,4;20,2;0;0,00;0;1;18,9;1;0;0;;1;;;;;;;1;1;1
2026-06-10;16:10:50;62,1;59,5;59,1;55,8;55,0;56,2;0,0;21,4;54,7;54,5;53,2;34,5;20,0;0;0,00;0;1;18,9;1;1;0;;1;;;;;;;1;1;1
2026-06-10;16:12:50;61,7;61,2;55,2;59,7;52,4;56,3;0,0;21,4;54,9;54,8;53,7;34,6;19,6;0;0,00;0;1;18,9;1;1;0;;1;;;;;;;1;1;1
2026-06-10;16:14:50;58,7;60,1;55,3;59,1;52,9;56,6;0,0;21,4;55,1;54,8;53,6;34,6;19,5;0;0,00;0;1;18,9;1;1;0;;1;;;;;;;1;1;1
2026-06-10;16:16:50;57,5;57,6;57,4;56,9;54,1;56,6;0,0;21,5;55,0;54,9;54,0;34,7;19,0;0;0,00;0;0;18,9;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:18:50;55,6;56,2;55,8;55,8;54,7;56,6;0,0;21,5;55,1;54,9;53,7;34,8;18,7;0;0,00;0;0;18,9;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:20:50;53,4;55,0;54,3;54,8;54,0;56,6;0,0;21,5;55,1;54,9;53,9;34,9;19,0;0;0,00;0;0;18,9;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:22:50;58,3;55,1;54,4;53,8;53,1;56,6;0,0;21,5;55,1;54,9;53,5;34,9;19,2;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:24:50;56,0;53,9;53,0;52,9;52,4;56,6;0,0;21,5;55,1;54,9;53,8;35,1;19,2;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:26:50;61,5;54,2;53,3;51,8;51,9;56,6;0,0;21,7;55,1;54,9;53,5;35,1;19,6;0;0,00;0;1;19,0;1;0;0;;1;;;;;;;1;1;1
2026-06-10;16:28:50;61,0;65,0;55,6;60,4;51,9;56,6;0,0;21,7;55,1;54,9;53,6;35,1;19,8;0;0,00;0;1;19,0;1;1;0;;1;;;;;;;1;1;1
2026-06-10;16:30:50;59,7;58,8;57,5;58,0;52,3;56,8;0,0;21,7;55,3;55,1;54,0;35,2;19,5;0;0,00;0;1;19,0;1;0;0;;1;;;;;;;1;1;1
2026-06-10;16:32:50;57,6;58,6;58,3;56,8;54,8;56,8;0,0;21,7;55,3;55,1;54,0;35,2;19,4;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:34:50;56,3;57,2;56,6;55,7;54,8;56,8;0,0;21,7;55,3;55,1;53,8;35,2;19,0;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:36:50;54,2;55,9;55,1;54,6;54,3;56,8;0,0;21,7;55,3;55,1;54,0;35,3;18,8;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:38:50;57,3;55,9;55,2;53,7;53,5;56,8;0,0;21,8;55,3;55,1;53,6;35,3;18,9;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:40:50;55,2;54,8;53,8;52,8;52,7;56,8;0,0;21,8;55,3;55,1;53,9;35,3;19,4;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:42:51;64,5;55,2;54,9;52,0;52,2;56,8;0,0;21,8;55,3;55,1;53,5;35,4;19,4;0;0,00;0;1;19,0;1;0;0;;1;;;;;;;1;1;1
2026-06-10;16:44:51;58,2;64,9;55,9;61,8;52,3;56,8;0,0;21,8;55,3;55,1;53,8;35,4;19,4;0;0,00;0;1;19,0;1;1;0;;1;;;;;;;1;1;1
2026-06-10;16:46:51;56,8;60,0;54,5;59,1;54,1;56,9;0,0;21,8;55,4;55,2;53,6;35,4;19,3;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:48:51;57,8;58,1;57,0;58,0;54,3;56,9;0,0;21,8;55,4;55,3;53,7;35,5;19,3;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:50:51;55,7;56,6;55,5;56,8;54,0;56,9;0,0;21,9;55,4;55,3;53,9;35,5;19,3;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:52:51;60,2;56,1;55,6;55,8;53,4;56,7;0,0;21,9;55,4;55,2;53,6;35,5;19,3;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:54:51;58,2;63,1;55,8;58,6;52,1;56,7;0,0;21,9;55,4;55,3;53,7;35,6;19,3;0;0,00;0;1;19,0;1;1;0;;1;;;;;;;1;1;1
2026-06-10;16:56:51;56,3;62,8;54,3;60,2;54,2;56,7;0,0;21,9;55,4;55,3;53,6;35,6;19,3;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;16:58:51;57,7;62,3;60,0;59,0;54,1;56,7;0,0;21,9;55,4;55,3;53,7;35,6;19,2;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:00:51;55,5;60,8;58,3;58,0;53,2;56,7;0,0;21,9;55,4;55,3;53,7;35,6;19,5;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:02:51;53,9;59,5;56,9;57,0;52,2;56,7;0,0;21,9;55,4;55,3;53,5;35,6;19,8;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:04:51;52,4;58,4;55,5;56,1;51,3;56,7;0,0;22,0;55,4;55,3;53,5;35,6;20,1;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:06:51;51,0;57,3;54,2;55,1;50,4;56,7;0,0;22,0;55,4;55,3;53,4;35,6;19,9;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:08:51;49,6;56,4;52,9;54,2;49,6;56,7;0,0;22,0;55,4;55,3;53,2;35,6;19,5;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:10:51;48,2;55,5;51,7;53,3;49,0;56,7;0,0;22,0;55,4;55,3;53,3;35,6;19,2;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:12:51;46,8;54,7;50,6;52,4;48,7;56,7;0,0;22,0;55,4;55,3;53,1;35,7;19,1;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:14:51;45,6;53,9;49,5;51,9;49,4;56,7;0,0;22,0;55,4;55,3;53,0;35,7;19,2;0;0,00;0;0;19,0;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:16:51;44,5;53,2;48,5;49,2;52,4;56,7;0,0;22,0;55,4;55,3;52,9;35,7;19,4;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:18:51;43,4;52,4;47,6;48,4;52,4;56,7;0,0;22,2;55,4;55,3;52,7;35,7;19,8;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:20:51;42,5;51,6;46,8;49,9;50,2;56,7;0,0;22,2;55,4;55,3;52,6;35,7;19,8;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:22:51;41,7;50,7;46,0;50,5;48,3;56,7;0,0;22,2;55,4;55,3;52,4;35,7;20,3;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:24:51;41,1;49,9;45,2;51,1;48,6;56,7;0,0;22,2;55,4;55,3;52,3;35,7;20,3;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:26:51;40,6;49,1;44,5;51,5;48,8;56,7;0,0;22,2;55,4;55,3;52,1;35,7;20,3;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:28:51;40,2;48,5;43,8;51,6;49,0;56,7;0,0;22,2;55,4;55,3;51,9;35,7;20,5;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:30:51;40,0;48,1;43,1;51,6;49,3;56,7;0,0;22,2;55,4;55,3;51,7;35,7;20,5;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:32:51;39,9;47,8;42,5;51,6;49,3;56,7;0,0;22,2;55,3;55,3;51,5;35,7;20,1;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:34:51;39,7;47,5;41,9;51,6;49,3;56,7;0,0;22,2;55,3;55,3;51,4;35,7;19,9;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:36:51;39,6;47,2;41,3;51,6;49,3;56,7;0,0;22,2;55,3;55,3;51,2;35,7;20,1;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:38:51;39,7;47,0;40,7;51,6;49,3;56,7;0,0;22,2;55,3;55,3;51,0;35,7;20,2;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:40:51;39,8;46,8;40,2;51,6;49,2;56,6;0,0;22,2;55,3;55,2;50,9;35,7;20,1;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:42:51;39,8;46,7;39,7;51,6;49,2;56,6;0,0;22,3;55,3;55,2;50,7;35,7;20,4;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:44:51;39,8;46,6;39,3;51,6;49,2;56,6;0,0;22,3;55,3;55,2;50,6;35,7;20,4;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:46:51;39,8;46,4;38,9;51,6;49,2;56,6;0,0;22,3;55,3;55,2;50,4;35,7;20,3;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:48:51;39,8;46,3;38,5;51,6;49,2;56,6;0,0;22,3;55,3;55,2;50,3;35,6;20,4;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:50:51;39,9;46,2;38,1;51,6;49,2;56,6;0,0;22,3;55,3;55,2;50,2;35,6;20,3;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:52:51;39,9;46,0;37,7;51,6;49,2;56,6;0,0;22,3;55,3;55,2;50,1;35,6;20,2;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:54:51;40,0;46,0;37,4;51,6;49,2;56,6;0,0;22,3;55,3;55,2;49,9;35,6;20,1;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:56:51;40,0;45,8;37,0;51,6;49,2;56,6;0,0;22,3;55,3;55,2;49,8;35,6;20,0;0;0,00;0;0;19,1;0;0;0;;1;;;;;;;0;1;1
2026-06-10;17:58:51;40,1;45,7;36,7;51,6;49,2;56,6;0,0;22,3;55,3;55,2;49,7;35,6;20,0;0;0,00;0;0;19,3;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:00:51;40,2;45,6;36,4;51,6;49,2;56,6;0,0;22,3;55,3;55,2;49,6;35,6;19,8;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:02:51;40,4;45,5;36,1;51,6;49,2;56,6;0,0;22,3;55,3;55,2;49,5;35,6;19,9;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:04:51;40,6;45,4;35,8;51,6;49,2;56,6;0,0;22,3;55,3;55,2;49,4;35,6;19,7;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:06:51;40,8;45,2;35,6;51,6;49,2;56,6;0,0;22,3;55,3;55,2;49,3;35,6;19,9;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:08:51;41,0;45,1;35,3;51,6;49,2;56,6;0,0;22,3;55,3;55,2;49,2;35,6;19,7;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:10:51;41,1;45,0;35,1;51,6;49,2;56,6;0,0;22,3;55,3;55,2;49,1;35,6;20,0;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:12:51;41,2;44,9;34,8;51,6;49,2;56,6;0,0;22,4;55,3;55,2;49,0;35,6;19,9;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:14:51;41,3;44,8;34,6;51,6;49,2;56,6;0,0;22,4;55,3;55,2;49,0;35,5;19,9;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:16:51;41,4;44,8;34,4;51,6;49,2;56,6;0,0;22,4;55,3;55,2;48,9;35,5;19,7;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:18:51;41,5;44,7;34,2;51,6;49,2;56,6;0,0;22,4;55,3;55,2;48,8;35,5;19,7;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:20:51;41,5;44,5;34,0;51,6;49,2;56,6;0,0;22,4;55,3;55,2;48,7;35,5;19,6;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:22:51;41,6;44,4;33,8;51,6;49,2;56,6;0,0;22,4;55,3;55,2;48,7;35,5;20,0;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:24:51;41,8;44,4;33,6;51,6;49,2;56,6;0,0;22,4;55,3;55,1;48,6;35,5;19,8;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:26:51;41,8;44,2;33,4;51,6;49,2;56,6;0,0;22,4;55,2;55,1;48,5;35,5;19,8;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:28:51;41,9;44,3;33,3;51,6;49,2;56,6;0,0;22,4;55,3;55,1;48,4;35,4;19,8;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:30:51;41,9;44,2;33,1;51,5;49,2;56,6;0,0;22,4;55,2;55,1;48,4;35,4;19,7;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:32:51;41,8;44,2;32,9;51,6;49,2;56,6;0,0;22,4;55,2;55,1;48,3;35,4;19,6;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:34:51;41,8;44,0;32,8;51,6;49,2;56,6;0,0;22,4;55,2;55,1;48,2;35,4;19,4;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:36:51;41,6;44,1;32,6;51,5;49,2;56,6;0,0;22,4;55,2;55,1;48,2;35,4;18,9;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:38:51;41,6;44,1;32,4;51,5;49,2;56,5;0,0;22,4;55,2;55,1;48,1;35,3;18,9;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:40:51;41,5;44,0;32,3;51,5;49,1;56,5;0,0;22,4;55,2;55,1;48,0;35,3;18,6;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:42:52;41,5;44,0;32,1;51,5;49,1;56,5;0,0;22,4;55,2;55,1;48,0;35,3;18,6;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:44:52;41,5;43,8;31,9;51,5;49,1;56,5;0,0;22,4;55,2;55,1;47,9;35,3;18,7;0;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:46:52;41,4;44,0;31,8;51,5;49,1;56,5;0,0;22,4;55,2;55,1;47,9;44,7;18,6;1;0,00;0;0;19,2;0;0;0;;1;;;;;;;0;1;1
2026-06-10;18:48:52;41,2;43,7;31,6;51,5;49,1;56,5;84,8;31,3;55,2;55,1;47,6;52,5;18,6;1;0,00;0;0;38,1;0;0;1;;1;;;;;;;0;1;1
2026-06-10;18:50:52;41,1;43,9;31,5;51,5;49,1;56,5;84,8;35,1;55,2;55,1;47,2;53,5;18,6;1;0,00;0;0;51,3;0;0;1;;1;;;;;;;0;1;1
2026-06-10;18:52:52;41,1;43,7;31,3;51,5;49,0;56,5;84,8;36,4;55,2;55,1;47,0;53,8;18,7;1;0,00;0;0;45,9;0;0;1;;1;;;;;;;0;1;1
2026-06-10;18:54:52;40,9;43,8;31,1;51,5;49,0;56,5;84,8;37,1;55,2;55,1;46,7;53,9;18,6;1;0,00;0;0;50,1;0;0;1;;1;;;;;;;0;1;1
2026-06-10;18:56:52;40,7;43,7;31,0;51,5;49,0;56,5;84,8;37,5;55,2;55,1;46,3;53,9;18,5;1;0,00;0;0;51,7;0;0;1;;1;;;;;;;0;1;1
2026-06-10;18:58:52;40,5;43,7;30,8;51,5;49,0;56,5;84,8;37,9;55,2;55,1;45,9;53,9;18,5;1;0,00;0;0;53,7;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:00:52;40,3;43,7;30,7;51,5;49,0;56,5;84,8;38,1;55,2;55,1;45,5;53,9;18,5;1;0,00;0;0;55,3;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:02:52;40,2;43,7;30,5;51,4;49,0;56,5;84,8;38,2;55,2;55,1;45,1;53,9;18,7;1;0,00;0;0;56,9;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:04:52;40,1;43,6;30,4;51,4;48,9;56,5;84,8;38,4;55,2;55,0;44,8;53,9;18,8;1;0,00;0;0;59,7;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:06:52;40,0;43,7;30,3;51,4;48,9;56,5;84,8;38,5;55,2;55,0;44,5;53,9;18,8;1;0,00;0;0;60,5;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:08:52;39,9;43,6;30,1;51,4;48,9;56,5;84,8;38,6;55,2;55,0;44,2;53,9;18,7;1;0,00;0;0;62,5;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:10:52;39,8;43,7;30,0;51,4;48,9;56,5;84,8;38,7;55,2;55,0;44,0;53,9;18,8;1;0,00;0;0;64,7;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:12:52;39,8;43,6;29,8;51,4;48,8;56,5;84,8;38,7;55,2;55,0;43,9;53,9;18,7;1;0,00;0;0;65,5;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:14:52;39,8;43,5;29,7;51,4;48,8;56,5;84,8;38,9;55,2;55,0;43,7;53,9;18,5;1;0,00;0;0;68,2;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:16:52;39,7;43,3;29,6;51,4;48,8;56,5;84,8;38,9;55,2;55,0;43,6;53,9;18,5;1;0,00;0;0;69,6;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:18:52;39,6;43,5;29,5;51,3;48,7;56,5;84,8;38,9;55,2;55,0;43,4;53,9;18,3;1;0,00;0;0;70,4;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:20:52;39,5;43,3;29,4;51,3;48,7;56,5;84,8;39,0;55,2;54,9;43,4;53,9;18,2;1;0,00;0;0;73,4;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:22:52;39,4;43,5;29,3;51,3;48,6;56,5;84,8;39,0;55,2;54,9;43,2;53,9;18,3;1;0,00;0;0;73,6;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:24:52;39,3;43,5;29,2;51,3;48,6;56,5;84,8;39,0;55,2;54,9;43,1;53,9;18,3;1;0,00;0;0;75,2;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:26:52;39,2;43,3;29,1;51,2;48,6;56,4;84,8;39,0;55,1;54,9;43,1;53,9;18,3;1;0,00;0;0;77,7;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:28:52;39,1;43,3;28,9;51,2;48,5;56,4;84,8;39,1;55,1;54,9;43,1;53,9;18,4;1;0,00;0;0;77,0;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:30:52;39,0;43,4;28,9;51,2;48,4;56,4;84,8;39,1;55,1;54,9;43,0;53,9;18,3;1;0,00;0;0;78,7;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:32:52;39,0;43,5;28,7;51,2;48,4;56,4;84,8;39,1;55,1;54,8;43,0;53,9;18,3;1;0,00;0;0;81,6;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:34:52;38,9;43,3;28,7;51,2;48,4;56,4;84,8;39,1;55,1;54,8;43,0;53,9;18,3;1;0,00;0;0;80,6;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:36:52;38,6;43,1;28,6;51,2;48,3;56,4;84,8;39,1;55,1;54,8;42,9;53,9;17,9;1;0,00;0;0;82,8;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:38:52;38,4;43,1;28,6;51,1;48,3;56,4;84,8;39,3;55,1;54,8;43,0;53,9;17,7;1;0,00;0;0;84,3;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:40:52;38,1;43,2;28,5;51,1;48,3;56,4;84,8;39,3;55,1;54,7;42,9;53,9;17,4;1;0,00;0;0;83,6;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:42:52;37,7;43,2;28,5;51,1;48,2;56,4;84,8;39,3;55,1;54,7;42,9;53,9;17,2;1;0,00;0;0;85,9;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:44:52;37,3;43,1;28,4;51,0;48,2;56,4;84,8;39,3;55,1;54,7;42,8;53,9;17,1;1;0,00;0;0;84,4;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:46:52;37,1;43,1;28,4;51,0;48,1;56,4;84,8;39,3;55,1;54,7;42,8;53,9;17,1;1;0,00;0;0;83,9;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:48:52;36,7;42,9;28,3;51,0;48,1;56,4;84,8;39,3;55,1;54,6;42,8;53,9;16,8;1;0,00;0;0;86,1;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:50:52;36,3;43,0;28,2;50,9;48,1;56,4;84,8;39,3;55,1;54,6;42,8;53,9;16,6;1;0,00;0;0;83,7;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:52:52;35,9;43,0;28,1;50,9;48,0;56,4;84,8;39,3;55,1;54,6;42,8;53,9;16,3;1;0,00;0;0;83,6;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:54:52;35,5;43,1;28,0;50,8;48,0;56,4;84,8;39,3;55,1;54,5;42,7;53,9;16,3;1;0,00;0;0;85,8;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:56:52;35,1;42,7;28,0;50,8;47,9;56,4;84,8;39,3;55,1;54,5;42,7;53,8;16,3;1;0,00;0;0;83,4;0;0;1;;1;;;;;;;0;1;1
2026-06-10;19:58:52;34,7;43,0;28,0;50,8;47,9;56,4;84,8;39,3;55,1;54,4;42,7;53,9;16,0;1;0,00;0;0;84,2;0;0;1;;1;;;;;;;0;1;1
2026-06-10;20:00:52;34,5;42,8;27,8;50,7;47,8;56,4;84,8;39,3;55,1;54,3;42,7;53,8;16,2;1;0,00;0;0;84,9;0;0;1;;1;;;;;;;0;1;1
2026-06-10;20:02:52;34,3;43,0;27,8;50,7;47,8;56,4;84,8;39,3;55,1;54,3;42,7;53,8;15,9;1;0,00;0;0;83,0;0;0;1;;1;;;;;;;0;1;1
2026-06-10;20:04:52;34,1;42,8;27,7;50,6;47,7;56,4;84,8;39,1;55,1;54,2;42,6;53,8;15,7;1;0,00;0;0;85,2;0;0;1;;1;;;;;;;0;1;1
2026-06-10;20:06:52;33,7;42,6;27,6;50,5;47,7;56,4;84,8;39,1;55,1;54,2;42,6;53,8;15,8;1;0,00;0;0;84,2;0;0;1;;1;;;;;;;0;1;1
2026-06-10;20:08:52;33,4;42,6;27,5;50,5;47,6;56,4;84,8;39,1;55,1;54,1;42,6;53,8;15,6;1;0,00;0;0;82,5;0;0;1;;1;;;;;;;0;1;1
2026-06-10;20:10:52;33,0;42,5;27,5;50,4;47,5;56,4;84,8;39,1;55,1;54,0;42,5;53,8;15,5;1;0,00;0;0;83,8;0;0;1;;1;;;;;;;0;1;1
2026-06-10;20:12:52;32,8;42,5;27,4;50,3;47,5;56,4;84,8;39,1;55,1;53,9;42,5;53,8;15,5;1;0,00;0;0;81,6;0;0;1;;1;;;;;;;0;1;1
2026-06-10;20:14:52;32,5;42,5;27,4;50,2;47,4;56,4;84,8;39,1;55,1;53,8;42,5;53,8;15,3;1;0,00;0;0;80,7;0;0;1;;1;;;;;;;0;1;1
